6.7065655051e-01	1.1577102835e+00	1.4052821272e+00	1.4844292845e+00	1.4962424799e+00	1.4844292845e+00	1.4052821272e+00	1.1577102835e+00	6.7065655051e-01	
9.3225070751e-01	1.3738294979e+00	1.4795006497e+00	1.4944090272e+00	1.4958332235e+00	1.4944090272e+00	1.4795006497e+00	1.3738294979e+00	9.3225070751e-01	
1.2044451882e+00	1.4709969999e+00	1.4937531652e+00	1.4956258629e+00	1.4957873731e+00	1.4956258629e+00	1.4937531652e+00	1.4709969999e+00	1.2044451882e+00	
1.4004609310e+00	1.4925362687e+00	1.4955504650e+00	1.4957640462e+00	1.4957822208e+00	1.4957640462e+00	1.4955504650e+00	1.4925362687e+00	1.4004609310e+00	
1.4782919527e+00	1.4954088664e+00	1.4957555484e+00	1.4957795982e+00	1.4957816416e+00	1.4957795982e+00	1.4957555484e+00	1.4954088664e+00	1.4782919527e+00	
1.4935867807e+00	1.4957395665e+00	1.4957786427e+00	1.4957813468e+00	1.4957815765e+00	1.4957813468e+00	1.4957786427e+00	1.4957395665e+00	1.4935867807e+00	
1.4955312351e+00	1.4957768452e+00	1.4957812393e+00	1.4957815433e+00	1.4957815691e+00	1.4957815433e+00	1.4957812393e+00	1.4957768452e+00	1.4955312351e+00	
1.4957533798e+00	1.4957810373e+00	1.4957815312e+00	1.4957815654e+00	1.4957815683e+00	1.4957815654e+00	1.4957815312e+00	1.4957810373e+00	1.4957533798e+00	
1.4957783988e+00	1.4957815085e+00	1.4957815641e+00	1.4957815679e+00	1.4957815682e+00	1.4957815679e+00	1.4957815641e+00	1.4957815085e+00	1.4957783988e+00	
1.4957812119e+00	1.4957815615e+00	1.4957815678e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815678e+00	1.4957815615e+00	1.4957812119e+00	
1.4957815282e+00	1.4957815675e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815675e+00	1.4957815282e+00	
1.4957815637e+00	1.4957815681e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815681e+00	1.4957815637e+00	
1.4957815677e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815677e+00	
1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	
1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	
1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	
1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	
1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	1.4957815682e+00	

3.1415926536e-01	6.2831853072e-01	9.4247779608e-01	1.2566370614e+00	1.5707963268e+00	1.8849555922e+00	2.1991148575e+00	2.5132741229e+00	2.8274333882e+00	
7.2978449267e-01	1.3881325945e+00	1.9106006063e+00	2.2460457188e+00	2.3616322272e+00	2.2460457188e+00	1.9106006063e+00	1.3881325945e+00	7.2978449267e-01	
1.5745215290e+00	2.3223424983e+00	2.2265939022e+00	1.8433745914e+00	1.6608208990e+00	1.8433745914e+00	2.2265939022e+00	2.3223424983e+00	1.5745215290e+00	
2.3616158409e+00	1.7254889525e+00	1.8717395491e+00	2.2744407408e+00	2.3520688546e+00	2.2744407408e+00	1.8717395491e+00	1.7254889525e+00	2.3616158409e+00	
1.6608484111e+00	2.3334318270e+00	2.2554941527e+00	1.8007193446e+00	1.6768014380e+00	1.8007193446e+00	2.2554941527e+00	2.3334318270e+00	1.6608484111e+00	
2.3520630124e+00	1.7075022387e+00	1.8293443862e+00	2.2994833773e+00	2.3483757185e+00	2.2994833773e+00	1.8293443862e+00	1.7075022387e+00	2.3520630124e+00	
1.6768111536e+00	2.3395988840e+00	2.2831368267e+00	1.7618941312e+00	1.6829317572e+00	1.7618941312e+00	2.2831368267e+00	2.3395988840e+00	1.6768111536e+00	
2.3483732907e+00	1.6974083720e+00	1.7873639981e+00	2.3186418140e+00	2.3467997786e+00	2.3186418140e+00	1.7873639981e+00	1.6974083720e+00	2.3483732907e+00	
1.6829357797e+00	2.3427282983e+00	2.3064662347e+00	1.7314442915e+00	1.6855407125e+00	1.7314442915e+00	2.3064662347e+00	2.3427282983e+00	1.6829357797e+00	
2.3467987156e+00	1.6922616205e+00	1.7508701015e+00	2.3312234812e+00	2.3461023291e+00	2.3312234812e+00	1.7508701015e+00	1.6922616205e+00	2.3467987156e+00	
1.6855424710e+00	2.3442320907e+00	2.3234457730e+00	1.7111009550e+00	1.6866939986e+00	1.7111009550e+00	2.3234457730e+00	2.3442320907e+00	1.6855424710e+00	
2.3461018536e+00	1.6897825291e+00	1.7237089275e+00	2.3384255100e+00	2.3457889322e+00	2.3384255100e+00	1.7237089275e+00	1.6897825291e+00	2.3461018536e+00	
1.6866947845e+00	2.3449342820e+00	2.3340758308e+00	1.6993338645e+00	1.6872119572e+00	1.6993338645e+00	2.3340758308e+00	2.3449342820e+00	1.6866947845e+00	
2.3457887175e+00	1.6886236157e+00	1.7064512022e+00	2.3421497492e+00	2.3456471654e+00	2.3421497492e+00	1.7064512022e+00	1.6886236157e+00	2.3457887175e+00	
1.6872123119e+00	2.3452575959e+00	2.3399358620e+00	1.6932143741e+00	1.6874462040e+00	1.6932143741e+00	2.3399358620e+00	2.3452575959e+00	1.6872123119e+00	
2.3456470681e+00	1.6880897307e+00	1.6968549632e+00	2.3439583949e+00	2.3455828447e+00	2.3439583949e+00	1.6968549632e+00	1.6880897307e+00	2.3456470681e+00	
1.6874463648e+00	2.3454054795e+00	2.3428929732e+00	1.6902340176e+00	1.6875524725e+00	1.6902340176e+00	2.3428929732e+00	2.3454054795e+00	1.6874463648e+00	
2.3455828006e+00	1.6878454732e+00	1.6919903306e+00	2.3448074731e+00	2.3455536226e+00	2.3448074731e+00	1.6919903306e+00	1.6878454732e+00	2.3455828006e+00	
1.6875525455e+00	2.3454729147e+00	2.3443096344e+00	1.6888329657e+00	1.6876007501e+00	1.6888329657e+00	2.3443096344e+00	2.3454729147e+00	1.6875525455e+00	
2.3455536025e+00	1.6877340789e+00	1.6896545899e+00	2.3451994245e+00	2.3455403382e+00	2.3451994245e+00	1.6896545899e+00	1.6877340789e+00	2.3455536025e+00	
